timestamp,TP2,TP3,H1,DV_pressure,Reservoirs,Oil_temperature,Flowmeter,Motor_current,COMP,DV_eletric,Towers,MPG,LPS,Pressure_switch,Oil_level,Caudal_impulses,gpsLat,gpsLong,gpsSpeed,gpsQuality
2022-06-05 18:51:35.591,5.038,4.577999999999999,-0.0060000000000002,-0.0199999999999995,4.574,47.05,0.25,5.077499999999999,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,41.169469,-8.54323,0.0,1.0
2022-06-05 18:51:36.582,5.050000000000001,4.587999999999999,-0.0060000000000002,-0.0199999999999995,4.586,47.0,0.25,5.19,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,41.169468,-8.543229,0.0,1.0
2022-06-05 18:51:37.573,5.0600000000000005,4.6,-0.0079999999999991,-0.0199999999999995,4.598000000000001,47.075,0.25,5.069999999999999,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,41.169468,-8.543229,0.0,1.0
2022-06-05 18:51:38.564,5.074,4.614000000000001,-0.0060000000000002,-0.0199999999999995,4.612,47.05,0.25,5.209999999999999,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,41.169467,-8.543229,0.0,1.0
2022-06-05 18:51:39.555,5.098000000000001,4.638,-0.0060000000000002,-0.0199999999999995,4.638,47.150000000000006,0.25,5.147500000000001,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,41.169465,-8.543229,0.0,1.0
2022-06-05 18:51:40.546,5.109999999999999,4.648,-0.0079999999999991,-0.0199999999999995,4.646000000000001,47.175,0.25,5.077499999999999,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,41.169464,-8.543228,0.0,1.0
2022-06-05 18:51:41.537,5.119999999999999,4.662000000000001,-0.0079999999999991,-0.0199999999999995,4.66,47.125,0.25,5.2325,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,41.169464,-8.543228,0.0,1.0
2022-06-05 18:51:42.527,5.132,4.674,-0.0079999999999991,-0.0199999999999995,4.672000000000001,47.25,0.25,5.140000000000001,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,41.169464,-8.543227,0.0,1.0
2022-06-05 18:51:43.518,4.036,4.678000000000001,-0.0079999999999991,-0.0219999999999984,4.68,47.25,0.25,5.0625,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,41.169464,-8.543228,0.0,1.0
2022-06-05 18:51:44.509,4.295999999999999,4.662000000000001,-0.0060000000000002,-0.0199999999999995,4.666,47.25,0.25,4.9725,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,41.169464,-8.543228,0.0,1.0
2022-06-05 18:51:45.500,4.996,4.66,-0.0060000000000002,-0.0199999999999995,4.658,47.39999999999999,0.25,5.0725,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,41.169463,-8.543227,0.0,1.0
2022-06-05 18:51:46.491,5.018000000000001,4.674,-0.0079999999999991,-0.0199999999999995,4.672000000000001,47.39999999999999,0.25,5.0725,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,41.169463,-8.543227,0.0,1.0
2022-06-05 18:51:47.482,5.032,4.69,-0.0079999999999991,-0.0199999999999995,4.683999999999999,47.45,0.25,5.1225000000000005,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,41.169463,-8.543226,0.0,1.0
2022-06-05 18:51:48.473,5.0440000000000005,4.699999999999999,-0.0060000000000002,-0.0199999999999995,4.698,47.52499999999999,0.25,5.08,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,41.169463,-8.543226,0.0,1.0
2022-06-05 18:51:49.464,5.055999999999999,4.712,-0.0060000000000002,-0.0199999999999995,4.710000000000001,47.55,0.25,5.140000000000001,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,41.169463,-8.543225,0.0,1.0
2022-06-05 18:51:50.455,5.066000000000001,4.73,-0.0060000000000002,-0.0199999999999995,4.722,47.625,0.25,5.1075,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,41.169463,-8.543224,0.0,1.0
2022-06-05 18:51:51.447,5.09,4.742000000000001,-0.0079999999999991,-0.0199999999999995,4.746,47.52499999999999,0.25,5.067500000000001,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,41.169463,-8.543223,0.0,1.0
2022-06-05 18:51:52.438,5.1080000000000005,4.766,-0.0060000000000002,-0.0199999999999995,4.7620000000000005,47.7,0.25,5.215,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,41.169463,-8.543222,0.0,1.0
2022-06-05 18:51:53.429,5.116,4.779999999999999,-0.0060000000000002,-0.0199999999999995,4.776,47.725,0.25,5.02,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,41.169463,-8.543221,0.0,1.0
2022-06-05 18:51:54.420,5.126,4.788,-0.0079999999999991,-0.0199999999999995,4.788,47.725,0.25,5.1875,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,41.169463,-8.54322,0.0,1.0
2022-06-05 18:51:55.410,5.146000000000001,4.805999999999999,-0.0079999999999991,-0.0219999999999984,4.802,47.82499999999999,0.25,5.0975,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,41.169463,-8.543221,0.0,1.0
2022-06-05 18:51:56.401,5.156000000000001,4.8260000000000005,-0.0079999999999991,-0.0199999999999995,4.818,47.75,0.25,5.2125,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,41.169462,-8.543221,0.0,1.0
2022-06-05 18:51:57.392,5.194000000000001,4.846,-0.0060000000000002,-0.0199999999999995,4.848000000000001,47.85000000000001,0.25,5.182500000000001,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,41.169462,-8.543221,0.0,1.0
2022-06-05 18:51:58.383,5.208,4.866,-0.0079999999999991,-0.0180000000000006,4.866,47.925,0.25,5.0875,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,41.169463,-8.543222,0.0,1.0
2022-06-05 18:51:59.374,5.222,4.882,-0.0079999999999991,-0.0199999999999995,4.884,48.02499999999999,0.25,5.175000000000001,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,41.169463,-8.543222,0.0,1.0
2022-06-05 18:52:00.365,5.244,4.904,-0.0079999999999991,-0.0199999999999995,4.901999999999999,48.02499999999999,0.25,5.09,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,41.169463,-8.543223,0.0,1.0
2022-06-05 18:52:01.356,5.263999999999999,4.922000000000001,-0.0060000000000002,-0.0199999999999995,4.92,48.02499999999999,0.25,5.202500000000001,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,41.169462,-8.543223,0.0,1.0
2022-06-05 18:52:02.347,5.286,4.936,-0.0060000000000002,-0.0199999999999995,4.938000000000001,48.125,0.25,5.125,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,41.169462,-8.543223,0.0,1.0
2022-06-05 18:52:03.338,5.318,4.984,-0.0079999999999991,-0.0199999999999995,4.98,48.225,0.25,5.147500000000001,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,41.169461,-8.543223,0.0,1.0
2022-06-05 18:52:04.329,5.336,4.996,-0.0060000000000002,-0.0199999999999995,5.0,48.32499999999999,0.25,5.217499999999999,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,41.16946,-8.543224,0.0,1.0
2022-06-05 18:52:05.320,5.364000000000001,5.023999999999999,-0.0040000000000013,-0.0199999999999995,5.02,48.375,0.25,5.137499999999999,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,41.16946,-8.543225,0.0,1.0
2022-06-05 18:52:06.311,5.378,5.042,-0.0060000000000002,-0.0199999999999995,5.039999999999999,48.32499999999999,0.25,5.2325,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,41.16946,-8.543225,0.0,1.0
2022-06-05 18:52:07.302,5.388,5.066000000000001,-0.0060000000000002,-0.0199999999999995,5.055999999999999,48.45,0.25,5.1525,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,41.16946,-8.543226,0.0,1.0
2022-06-05 18:52:08.293,5.412000000000001,5.08,-0.0060000000000002,-0.0199999999999995,5.0760000000000005,48.35000000000001,0.25,5.19,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,41.16946,-8.543226,0.0,1.0
2022-06-05 18:52:09.285,5.448,5.119999999999999,-0.0060000000000002,-0.0199999999999995,5.114000000000001,48.45,0.25,5.2225,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,41.16946,-8.543226,0.0,1.0
2022-06-05 18:52:10.277,5.464,5.130000000000001,-0.0060000000000002,-0.0199999999999995,5.132,48.45,0.25,5.199999999999999,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,41.16946,-8.543227,0.0,1.0
2022-06-05 18:52:11.268,5.486000000000001,5.154,-0.0060000000000002,-0.0199999999999995,5.151999999999999,48.55000000000001,0.25,5.1975,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,41.169459,-8.543227,0.0,1.0
